taxon_name,mean_fires,num_unburnt_pixels,num_pixels
Pterostylis cheraphila,0,1,1
Pterostylis chlorogramma,0.3203883495145631,81,103
Pterostylis clivosa,0.15000000000000002,69,80
Pterostylis cobarensis,0.2666666666666667,12,15
Pterostylis coccina,0.44074074074074077,173,270
Pterostylis concinna,0.23372093023255808,678,860
Pterostylis conferta,0.2142857142857143,12,14
Pterostylis crassa,1.2,2,10
Pterostylis crassicaulis,0.9275362318840579,20,69
Pterostylis cucullata,0.38461538461538464,94,143
Pterostylis curta,0.26705653021442494,790,1026
Pterostylis cycnocephala,0.20823244552058115,345,413
Pterostylis daintreeana,0.7757009345794392,45,107
Pterostylis decurva,0.6294326241134752,288,564
Pterostylis despectans,0,2,2
Pterostylis diminuta,0.31999999999999995,17,25
Pterostylis dolichochila,0.15286624203821658,136,157
Pterostylis dubia,0.030303030303030325,32,33
Pterostylis erythroconcha,0.1621621621621621,62,74
Pterostylis excelsa,0.07051282051282053,145,156
Pterostylis falcata,0.45552560646900264,232,371
Pterostylis ferruginea,0,7,7
Pterostylis fischiorum,0.7823129251700681,58,147
Pterostylis foliata,0.2525252525252525,154,198
Pterostylis furcata,0.4626865671641791,40,67
Pterostylis grandiflora,0.40820734341252707,310,463
Pterostylis hamata,0.2833333333333334,91,120
Pterostylis hispidula,0.4757281553398057,68,103
Pterostylis jonesii,0.7368421052631579,14,38
Pterostylis laxa,0.7525773195876289,46,97
Pterostylis loganii,0.7777777777777778,3,9
Pterostylis longifolia,0.3865179437439377,1407,2062
Pterostylis longipetala,0.3921568627450981,35,51
Pterostylis lustra,0.23913043478260868,37,46
Pterostylis macilenta,0.7894736842105263,4,19
Pterostylis maxima,0.02941176470588235,33,34
Pterostylis melagramma,0.14442413162705736,958,1094
Pterostylis monticola,0.795539033457249,96,269
Pterostylis mutica,0.15959119496855348,1093,1272
Pterostylis nana,0.15381844380403453,2391,2776
Pterostylis nutans,0.20423382246812616,3426,4157
Pterostylis oreophila,0.846153846153846,8,26
Pterostylis parviflora,0.3465020576131689,869,1215
Pterostylis pedoglossa,0.53125,57,96
Pterostylis pedunculata,0.21535181236673762,1905,2345
Pterostylis planulata,0.32,18,25
Pterostylis platypetala,0.29166666666666663,19,24
Pterostylis plumosa,0.20198019801980188,417,505
Pterostylis prasina,0.2558139534883721,33,43
Pterostylis pusilla,0.1071428571428572,177,196
Pterostylis pyramidalis,0.3870967741935483,40,62
Pterostylis recurva,0.2084548104956264,567,686
Pterostylis reflexa,0.4370860927152318,95,151
Pterostylis revoluta,0.2789473684210527,153,190
Pterostylis robusta,0.12328767123287668,261,292
Pterostylis rubescens,0.2956989247311828,137,186
Pterostylis sanguinea,0.17009345794392516,896,1070
Pterostylis sargentii,0.14917127071823208,157,181
Pterostylis scabra,0.2258064516129033,104,124
Pterostylis setifera,0.20481927710843378,71,83
Pterostylis smaragdyna,0.1813471502590673,158,193
Pterostylis sp. B Flora of New South Wales (D.L.Jones 3900 et al.),0.28235294117647064,70,85
Pterostylis sp. Pink Lakes (J.A.Jeanes 208),0.25,3,4
Pterostylis sp. inland (A.C.Beauglehole 11880),0.01666666666666667,59,60
Pterostylis sp. large flowers (J.A.Jeanes 74),0.11363636363636366,39,44
Pterostylis spathulata,0.09868421052631578,140,152
Pterostylis spissa,0,1,1
Pterostylis squamata,0.39224137931034486,156,232
Pterostylis striata,0.23232323232323235,77,99
Pterostylis tasmanica,0.2424242424242425,79,99
Pterostylis tenuissima,NA,0,0
Pterostylis truncata,0.151658767772512,188,211
Pterostylis tunstallii,0.5344827586206897,31,58
Pterostylis turfosa,0.5200000000000002,61,100
Pterostylis uliginosa,0.7560975609756098,14,41
Pterostylis unicornis,0.06666666666666667,28,30
Pterostylis valida,0,1,1
Pterostylis vittata,0.22800925925925922,705,864
Pterostylis woollsii,0.1176470588235294,30,34
Pterygopappus lawrencei,0.01754385964912278,56,57
Ptilothrix deusta,0.7817561807331629,1149,2346
Ptilotus angustifolius,0.03448275862068967,28,29
Ptilotus aristatus,0,3,3
Ptilotus aristatus subsp. aristatus,0.03125,31,32
Ptilotus aristatus subsp. micranthus,0.0909090909090909,10,11
Ptilotus clementii,0.9224489795918369,102,245
Ptilotus conicus,3.252100840336135,46,119
Ptilotus corymbosus,5.678082191780822,42,438
Ptilotus decipiens,0.8015873015873016,75,126
Ptilotus distans,7.346938775510203,15,147
Ptilotus drummondii,0.2692307692307693,190,234
Ptilotus erubescens,0.15198237885462548,396,454
Ptilotus exaltatus,0.32328767123287666,306,365
Ptilotus gaudichaudii,0.13861386138613854,452,505
Ptilotus helipteroides,0.3272727272727267,503,660
Ptilotus incanus,0.29549248747913304,495,599
Ptilotus indivisus,0.09523809523809523,19,21
Ptilotus latifolius,0.4342629482071713,168,251
Ptilotus macrocephalus,0.23452380952380975,704,840
Ptilotus manglesii,0.2790697674418605,338,430
Ptilotus modestus,0.019157088122605345,256,261
Ptilotus nobilis,0.2791114295951247,2424,2791
Ptilotus obovatus,0.16632052613361317,5182,5778
Ptilotus parvifolius,0,49,49
Ptilotus polystachyus,0.43075578855395436,1800,2289
Ptilotus schwartzii,0.8257956448911228,397,597
Ptilotus schwartzii var. schwartzii,0.4716981132075471,37,53
Ptilotus semilanatus,0.11650485436893208,473,515
Ptilotus seminudus,0.04639175257731959,925,970
Ptilotus sericostachyus,0,7,7
Ptilotus sessilifolius,0.234375,1234,1472
Ptilotus spathulatus,0.0986380520016512,2234,2423
Ptilotus spicatus,2.0793201133144477,147,353
Ptilotus stirlingii subsp. australis,0.3076923076923077,9,13
Ptychosperma elegans,0.05,78,80
Ptychosperma macarthurii,1.0256410256410255,30,39
Puccinellia perlaxa,0.14388489208633104,251,278
Puccinellia stricta,0.06914893617021282,531,564
Pullenia gunnii,0.4090267983074756,2879,4254
Pultenaea acerosa,0.22962962962962977,430,540
Pultenaea altissima,0.576,61,125
Pultenaea aristata,0.8262910798122064,48,213
Pultenaea benthamii,0.6326530612244898,39,98
Pultenaea blakelyi,0.4470588235294117,161,255
Pultenaea boormanii,0.41176470588235303,12,17
Pultenaea brachytropis,0.24137931034482757,46,58
Pultenaea campbellii,0.36585365853658536,29,41
Pultenaea canaliculata,0.33333333333333326,190,258
Pultenaea capitellata,0.8404255319148934,34,94
Pultenaea cinerascens,0.49729729729729716,341,555
Pultenaea costata,1.2432432432432432,4,74
Pultenaea cuneata,0.2885375494071146,192,253
Pultenaea daltonii,0.5178571428571429,28,56
Pultenaea daphnoides,0.3996135265700479,3420,5175
Pultenaea densifolia,0.2515337423312884,123,163
Pultenaea dentata,0.48484848484848503,287,462
Pultenaea divaricata,0.9841269841269841,62,189
Pultenaea elusa,0.5,1,2
Pultenaea fasciculata,0.9640718562874249,54,167
Pultenaea ferruginea,0.6660117878192534,233,509
Pultenaea flexilis,0.5803249097472923,647,1108
Pultenaea foliolosa,0.4783105022831051,584,876
Pultenaea glabra,0.5096153846153844,63,104
Pultenaea graveolens,0.12643678160919544,157,174
Pultenaea gunnii,0.22406181015452561,1448,1812
Pultenaea gunnii subsp. gunnii,0.18487394957983194,603,714
Pultenaea gunnii subsp. tuberculata,0.3181818181818182,30,44
Pultenaea hispidula,0.5144092219020173,374,694
Pultenaea humilis,0.22075055187637968,715,906
Pultenaea involucrata,0.026755852842809378,291,299
Pultenaea juniperina,0.815910837817065,1015,2602
Pultenaea kraehenbuehlii,0.03125,31,32
Pultenaea lapidosa,0.3499999999999999,15,20
Pultenaea largiflorens,0.08535862477771217,1546,1687
Pultenaea laxiflora,0.1930333817126269,572,689
Pultenaea linophylla,0.5874649204864357,555,1069
Pultenaea luehmannii,0.7750000000000001,13,40
Pultenaea maidenii,0.75,2,4
Pultenaea microphylla,0.18338557993730387,1080,1276
Pultenaea mollis,0.6714975845410628,347,828
Pultenaea muelleri,0.4186046511627908,382,602
Pultenaea myrtoides,0.7584541062801929,220,414
Pultenaea paleacea,0.43781094527363196,409,603
Pultenaea parrisiae,1.0740740740740742,2,27
Pultenaea parviflora,0.29166666666666663,154,192
Pultenaea patellifolia,0.6153846153846154,12,26
Pultenaea pedunculata,0.14254224834680385,1192,1361
Pultenaea penna,0.2954545454545455,32,44
Pultenaea petiolaris,1.0722891566265058,109,249
Pultenaea pinifolia,0,2,2
Pultenaea platyphylla,0.3132530120481928,62,83
Pultenaea polifolia,0.7006172839506174,163,324
Pultenaea procumbens,0.3517534537725822,673,941
Pultenaea prolifera,0.13888888888888892,64,72
Pultenaea prostrata,0.17094017094017097,397,468
Pultenaea pycnocephala,1.2159090909090908,24,88
Pultenaea rariflora,1,23,48
Pultenaea reflexifolia,0.03286384976525828,208,213
Pultenaea reticulata,0.48373983739837395,161,246
Pultenaea retusa,0.5564356435643567,1160,2020
Pultenaea robusta,1.2795698924731185,32,93
Pultenaea rosmarinifolia,0.4830508474576271,222,354
Pultenaea scabra,0.7521367521367516,960,2340
Pultenaea sericea,0.411764705882353,57,85
Pultenaea setulosa,0.44342507645259943,218,327
Pultenaea spinosa,0.4744224422442241,837,1212
Pultenaea stipularis,0.4413793103448276,264,435
Pultenaea stricta,0.18644067796610164,393,472
Pultenaea subalpina,0.8484848484848484,5,33
Pultenaea subspicata,0.22048997772828516,365,449
Pultenaea tarik,1.6770833333333335,22,96
Pultenaea tenella,1.220183486238532,14,109
Pultenaea tenuifolia,0.22527944969905414,925,1163
Pultenaea trinervis,0.19444444444444434,238,288
Pultenaea tuberculata,0.606139777922926,801,1531
Pultenaea vestita,0.42553191489361697,29,47
Pultenaea victoriensis,1,0,14
Pultenaea villifera,0.6666666666666666,60,123
Pultenaea villifera var. villifera,0.7058823529411764,16,34
Pultenaea villosa,0.44784085395439105,1427,2061
Pultenaea viscidula,1.0136054421768705,39,147
Pultenaea viscosa,0,4,4
Pultenaea vrolandii,0.5857142857142856,32,70
Pultenaea weindorferi,0.4,53,80
Pultenaea williamsoniana,1,3,34
Pultenaea williamsonii,0.2857142857142857,26,35
Pupalia lappacea,2.692307692307692,7,13
Pycnarrhena novoguineensis,0.23999999999999982,46,50
Pycnosorus chrysanthus,0.1570048309178744,368,414
Pycnosorus globosus,0.08560311284046697,715,771
Pycnosorus pleiocephalus,0.011707317073170723,1014,1025
Pycnosorus thompsonianus,0.03076923076923077,126,130
Pyrorchis nigricans,0.22748592870544077,1705,2132
Pyrrosia longifolia,0.37323943661971837,124,142
Pyrrosia rupestris,0.4184984299172136,2349,3503
Quinetia urvillei,0.25775656324582324,324,419
Quintinia sieberi,0.41315345699831363,404,593
Quoya loxocarpa,0.7209302325581398,61,129
Quoya oldfieldii,0.06060606060606064,62,66
Quoya verbascina,0.1573033707865169,76,89
Radyera farragei,0.10489510489510485,130,143
Ranunculus acrophilus,0.26086956521739124,17,23
Ranunculus amphitrichus,0.34934497816593907,651,916
Ranunculus amplus,0.17857142857142855,23,28
Ranunculus anemoneus,0.3356643356643356,100,143
Ranunculus collinus,0.5204918032786885,149,244
Ranunculus colonorum,0.3457943925233644,77,107
Ranunculus diminutus,0.10975609756097555,151,164
Ranunculus dissectifolius,0.339622641509434,35,53
Ranunculus eichlerianus,0.9852941176470592,34,136
Ranunculus glabrifolius,0.14130434782608697,240,276
Ranunculus graniticola,0.9643312101910824,215,785
Ranunculus gunnianus,0.5625,134,256
Ranunculus hamatosetosus,0.07857142857142858,129,140
Ranunculus inundatus,0.16400491400491382,1409,1628
Ranunculus lappaceus,0.48336818095419126,3366,5261
Ranunculus meristus,0.28440366972477066,87,109
Ranunculus millanii,0.9847715736040611,60,197
Ranunculus muelleri,0.44827586206896564,88,145
Ranunculus niphophilus,0.19047619047619044,51,63
Ranunculus pachycarpus,0.18441558441558437,327,385
Ranunculus papulentus,0.18857142857142856,148,175
Ranunculus pentandrus var. pentandrus,0.0657894736842105,71,76
Ranunculus pentandrus var. platycarpus,0.04715127701375247,486,509
Ranunculus pimpinellifolius,0.8302583025830257,209,542
Ranunculus plebeius,0.6758793969849242,869,1990
Ranunculus pumilio,0.17147707979626484,505,589
Ranunculus pumilio var. politus,0.11111111111111109,83,90
Ranunculus pumilio var. pumilio,0.18236472945891777,417,499
Ranunculus robertsonii,0.24390243902439016,195,246
Ranunculus scapiger,0.6674107142857145,221,448
Ranunculus sessiliflorus,0.2617554858934168,1002,1276
Ranunculus sessiliflorus var. pilulifer,0.13270142180094785,188,211
Ranunculus sessiliflorus var. sessiliflorus,0.19402985074626874,878,1072
Ranunculus trichophyllus,0.27717391304347816,141,184
Ranunculus undosus,0.18339100346020765,252,289
Ranunculus victoriensis,0.9294117647058823,46,170
Regelia ciliata,0.26315789473684204,72,95
Regelia inops,0.1293103448275862,102,116
Remusatia vivipara,3.0588235294117645,9,17
Rhadinothamnus anceps,0.25,44,56
Rhagodia baccata,0.32121212121212117,121,165
Rhagodia baccata subsp. baccata,0.33333333333333337,33,48
Rhagodia candolleana subsp. candolleana,0.08515718265021881,2322,2513
Rhagodia crassifolia,0.037151702786377715,1556,1615
Rhagodia drummondii,0.06502636203866426,533,569
Rhagodia eremaea,0.4914675767918087,606,879
Rhagodia parabolica,0.1326153846153848,2905,3250
Rhagodia preissii subsp. obovata,0.07194244604316553,130,139
Rhagodia preissii subsp. preissii,0.09879253567508221,831,911
Rhagodia spinescens,0.035299121066061846,6842,7054
Rhagodia ulicina,0.02692307692307699,760,780
Rhamnella vitiensis,0.25,73,84
Rhaphidophora australasica,0.30136986301369845,68,73
Rhaponticum australe,0.07563025210084036,113,119
Rhodamnia australis,1.7837837837837835,45,74
Rhodamnia rubescens,0.17994774657086854,2595,3062
Rhodamnia sessiliflora,0.2525252525252525,89,99
Rhodanthe anthemoides,0.5971685971685972,449,777
Rhodanthe charsleyae,0.1802197802197803,389,455
Rhodanthe chlorocephala subsp. rosea,0.125,210,232
Rhodanthe citrina,0.23870967741935498,503,620
Rhodanthe corymbiflora,0.054225878833208445,2562,2674
Rhodanthe diffusa,0.08641975308641972,152,162
Rhodanthe diffusa subsp. diffusa,0.09589041095890416,66,73
Rhodanthe diffusa subsp. leucactina,0.06030150753768843,189,199
Rhodanthe floribunda,0.103488827910623,2354,2551
Rhodanthe laevis,0.08187919463087262,693,745
Rhodanthe manglesii,0.19666666666666666,259,300
Rhodanthe microglossa,0.02226720647773271,484,494
Rhodanthe moschata,0.03269537480063792,1216,1254
Rhodanthe polygalifolia,0.0463215258855586,352,367
Rhodanthe pygmaea,0.050037341299477206,2560,2678
Rhodanthe stricta,0.07363184079601987,950,1005
Rhodanthe stuartiana,0.02631578947368422,370,380
Rhodanthe tietkensii,0.44666666666666655,211,300
Rhodanthe troedelii,0.13636363636363638,63,66
Rhodanthe uniflora,0.008333333333333333,238,240
Rhodomyrtus macrocarpa,0.7740112994350284,131,177
Rhodomyrtus trineura,0.5833333333333334,30,36
Rhus taitensis,0.9830508474576276,48,59
Rhynchosia australis,1.0041666666666669,165,240
Rhynchosia minima,1.4869661674986128,1028,1803
Rhynchospora brownii,1.3271028037383181,108,214
Rhynchospora corymbosa,0.2298136645962734,146,161
Rhynchospora exserta,7.044247787610621,23,226
Rhynchospora longisetis,6.39516129032258,30,248
Rhynchospora pterochaeta,5.483443708609274,51,302
Rhynchospora rubra,4.151685393258427,58,178
Rhysotoechia flavescens,0,30,30
Rhysotoechia robertsonii,0.06363636363636366,106,110
Rhytidosporum alpinum,1.3181818181818181,12,88
Rhytidosporum diosmoides,0.676470588235294,52,102
Rhytidosporum inconspicuum,0.782608695652174,22,46
Rhytidosporum procumbens,0.6465074085273671,1622,3307
Rhytidosporum prostratum,0.5357142857142858,16,28
Richea acerosa,0.11111111111111108,64,72
Richea alpina,0.1176470588235294,15,17
Richea continentis,0.8288854003139716,247,637
Richea dracophylla,0.05102040816326534,93,98
Richea gunnii,0.0476190476190476,80,84
Richea milliganii,0.140625,55,64
Richea pandanifolia,0.005882352941176478,169,170
Richea procera,0.07317073170731708,76,82
Richea scoparia,0.04964539007092198,269,282
Richea sprengelioides,0.028776978417266175,135,139
Richea victoriana,0.22727272727272727,34,44
Ricinocarpos bowmanii,0.7892976588628762,153,299
Ricinocarpos glaucus,0.34408602150537626,68,93
Ricinocarpos gloria-medii,0.4736842105263158,10,19
Ricinocarpos pinifolius,0.5455854126679458,1262,2084
Ricinocarpos speciosus,0.2891566265060241,66,83
Rimacola elliptica,0.41071428571428575,38,56
Rinzia affinis,0,1,1
Rinzia communis,0.21739130434782605,72,92
Rinzia ericaea,0.4225352112676057,177,284
Rinzia polystemona,0.8412698412698412,27,63
Ripogonum album,0.1920757967269597,980,1161
Ripogonum discolor,0.16188289322617674,746,871
Ripogonum elseyanum,0.041575492341356664,439,457
Roepera ammophila,0.03342816500711231,1360,1406
Roepera angustifolia,0.051660516605166025,257,271
Roepera apiculata,0.046196596040291825,2752,2879
Roepera aurantiaca subsp. aurantiaca,0.06380120886500996,1402,1489
Roepera billardierei,0.06783919597989949,375,398
Roepera compressa,0.25321888412017174,188,233
Roepera confluens,0.06530612244897965,229,245
Roepera crassissima,0.024999999999999988,39,40
Roepera crenata,0.010373443983402513,477,482
Roepera eichleri,0.41573033707865176,127,178
Roepera emarginata,0.10204081632653067,134,147
Roepera eremaea,0.06605351170568545,1127,1196
Roepera glauca,0.08173076923076884,962,1040
Roepera howittii,0.07580174927113702,318,343
Roepera humillima,0,55,55
Roepera iodocarpa,0.027824620573355812,1160,1186
Roepera ovata,0.0366847826086957,1421,1472
Roepera prismatotheca,0.03950617283950614,393,405
Roepera rowelliae,0.06666666666666668,14,15
Roepera similis,0.07671957671957697,708,756
Roepera tesquorum,0.4392523364485982,68,107
Rorippa dictyosperma,0.6463878326996196,127,263
Rorippa eustylis,0.10027855153203342,331,359
Rorippa gigantea,0.6705539358600583,152,343
Rorippa laciniata,0.11656441717791419,445,489
Rostellularia adscendens,0.5640870616686807,1315,1654
Rostellularia adscendens subsp. adscendens,1.105263157894737,23,38
Rostellularia adscendens var. adscendens,0.18989280245022958,1147,1306
Rostellularia adscendens var. hispida,0.8000000000000002,44,70
Rostellularia adscendens var. pogonanthera,0.21105527638190968,352,398
Rourea brachyandra,0.047619047619047596,41,42
Rubus gunnianus,0.09259259259259262,49,54
Rubus moluccanus,0.17274167987321704,548,631
Rubus moluccanus var. moluccanus,0.12195121951219506,147,164
Rubus moluccanus var. trilobus,0.4754944110060191,1437,2326
Rubus moorei,0.09090909090909098,115,121
Rubus nebulosus,0.22474226804123762,782,970
Rubus parvifolius,0.4677734375,7164,11264
